year,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,nflgrade,college,
2000,RB,5,11,71,193,0,0,4.41,0,0,0,0,0,0,18,0,Arizona,1
2000,OG,6,6,78,297,0,0,5.16,0,0,4.48,0,31,100,28,0,Florida,4
2000,QB,6,3,75,224,0,0,4.74,0,0,4.23,0,36.5,119,0,0,Hofstra,3
2000,DE,6,2,74,283,0,0,5.06,0,0,4.75,0,28,106,22,0,Auburn,4
2000,SS,5,8,68,190,0,0,4.5,0,0,4.19,0,41,121,16,0,Minnesota,4
2000,WR,6,2,74,208,0,0,4.54,0,0,0,0,39.5,118,0,0,,0
2000,RB,5,10,70,215,0,0,4.56,0,0,4.2,0,38.5,128,16,0,Marshall,3
2000,CB,5,11,71,205,0,0,4.47,0,0,0,0,0,126,16,0,Virginia Tech,2
2000,RB,6,1,73,232,0,0,4.56,0,0,0,0,0,115,0,0,,0
2000,OT,6,7,79,304,0,0,5.08,0,0,4.65,0,31,103,28,0,Louisiana Tech,4
2000,DT,6,1,73,283,0,0,5.25,0,0,4.65,0,27.5,108,25,0,Mississippi,3
2000,OG,6,5,77,303,0,0,5.15,0,0,4.86,0,31.5,100,29,0,USC,2
2000,ILB,6,2,74,245,0,0,4.75,0,0,0,0,0,0,20,0,Illinois,7
2000,OT,6,5,77,334,0,0,5.05,0,0,4.73,0,30.5,102,24,0,Tennessee,2
2000,WR,6,1,73,191,0,0,4.37,2.52,1.48,4.09,6.78,37.5,125,0,0,Texas A&M,3
2000,WR,6,1,73,211,0,0,4.61,0,0,4.1,0,32.5,110,0,0,,0
2000,OG,6,4,76,322,0,0,5.4,0,0,4.97,0,28,101,0,0,Tennessee,2
2000,WR,5,11,71,192,0,0,4.41,0,0,4.39,0,34,115,0,0,Florida State,3
2000,DT,6,5,77,286,0,0,5.16,0,0,0,0,0,0,22,0,Duke,6
2000,OT,6,4,76,291,0,0,5.49,0,0,4.84,0,33,103,27,0,,0
2000,DE,6,3,75,276,0,0,5,0,0,4.45,0,35.5,121,25,0,,0
2000,SS,5,10,70,208,0,0,4.67,0,0,0,0,0,117,16,0,,0
2000,DT,6,3,75,277,0,0,5.22,0,0,4.49,0,28,108,0,0,,0
2000,CB,6,1,73,192,0,0,4.68,0,0,0,0,38,111,13,0,,0
2000,TE,6,6,78,244,0,0,4.83,0,0,0,0,0,0,18,0,,0
2000,CB,6,2,74,197,0,0,4.44,0,0,3.94,0,39,125,0,0,,0
2000,TE,6,7,79,268,0,0,5.09,0,0,4.67,0,30,108,13,0,,0
2000,OG,6,4,76,309,0,0,5.66,0,0,5,0,26,92,0,0,,0
2000,WR,6,1,73,199,0,0,4.55,0,0,4.16,0,34,117,0,0,Tulane,3
2000,DT,6,3,75,314,0,0,4.99,0,0,4.57,0,31.5,101,19,0,,0
2000,DT,6,3,75,314,0,0,5.28,0,0,4.8,0,27.5,96,27,0,,0
2000,RB,5,11,71,215,0,0,4.66,0,0,4.41,0,30,115,13,0,Oregon,3
2000,WR,6,2,74,206,0,0,4.58,0,0,0,0,0,117,0,0,Florida State,3
2000,FB,5,11,71,260,0,0,4.99,0,0,4.81,0,28,104,0,0,North Carolina,4
2000,CB,6,1,73,191,0,0,4.46,0,0,0,0,0,120,0,0,Florida State,6
2000,DE,6,4,76,260,0,0,4.73,0,0,4.28,0,34,115,24,0,Virginia Tech,2
2000,ILB,6,1,73,242,0,0,4.68,0,0,0,0,34.5,0,8,0,,0
2000,QB,5,11,71,207,0,0,4.92,0,0,4.45,0,31,106,0,0,,0
2000,DE,6,4,76,243,0,0,4.76,0,0,4.56,0,34,115,22,0,,0
2000,TE,6,5,77,249,0,0,4.72,0,0,4.16,0,37,116,14,0,,0
2000,DE,6,4,76,271,0,0,4.75,0,0,4.15,0,33,114,24,0,Arizona State,1
2000,RB,6,1,73,201,0,0,4.43,0,0,4.36,0,34.5,117,19,0,,0
2000,WR,5,10,70,198,0,0,4.55,0,0,4.06,0,37,121,0,0,,0
2000,DE,6,4,76,280,0,0,4.78,0,0,4.27,0,37,117,32,0,Utah,6
2000,FS,6,1,73,199,0,0,4.55,0,0,0,0,0,0,14,0,Tulsa,5
2000,FS,6,1,73,188,0,0,4.5,0,0,4.38,0,35.5,124,14,0,South Carolina,5
2000,DE,6,5,77,281,0,0,4.73,0,0,4.41,0,34.5,114,31,0,Brigham Young,3
2000,QB,6,2,74,225,0,0,5.22,0,0,4.42,0,27.5,100,0,0,,0
2000,FB,6,4,76,253,0,0,4.85,0,0,4.52,0,27,116,18,0,Miami (FL),7
2000,FS,5,9,69,186,0,0,4.56,0,0,3.9,0,37,124,21,0,,0
2000,TE,6,3,75,249,0,0,4.62,0,0,4.3,0,32.5,113,22,0,Kent State,6
2000,WR,6,3,75,199,0,0,4.56,0,0,4.29,0,37.5,121,0,0,Miami (OH),4
2000,OLB,6,4,76,243,0,0,4.65,0,0,4.28,0,34,120,21,0,San Diego State,5
2000,WR,5,11,71,173,0,0,4.66,0,0,0,0,0,0,0,0,Southern Miss,6
2000,OLB,6,1,73,221,0,0,4.56,0,0,4.19,0,33,115,21,0,Michigan,2
2000,SS,6,2,74,209,0,0,4.5,0,0,0,0,0,0,15,0,Tennessee,2
2000,DT,6,5,77,316,0,0,5.31,0,0,5.03,0,29.5,98,24,0,Arkansas-Pine Bluff,6
2000,CB,5,11,71,188,0,0,4.62,0,0,4.3,0,32,117,16,0,,0
2000,CB,6,1,73,214,0,0,4.94,0,0,4.24,0,33.5,116,19,0,,0
2000,OT,6,4,76,338,0,0,5.85,0,0,0,0,23,94,20,0,,0
2000,OLB,6,1,73,233,0,0,4.56,0,0,0,0,36,120,22,0,West Virginia,2
2000,FS,6,1,73,189,0,0,4.53,0,0,4.2,0,38.5,118,0,0,Houston,7
2000,FB,6,1,73,253,0,0,4.78,0,0,4.34,0,28.5,108,25,0,Houston,7
2000,DE,6,3,75,297,0,0,4.9,0,0,4.62,0,31,111,30,0,Alabama,2
2000,OLB,6,4,76,253,0,0,4.97,0,0,4.21,0,31.5,109,20,0,Colorado State,5
2000,RB,5,8,68,191,0,0,4.44,0,0,3.82,0,38,123,18,0,Texas A&M,5
2000,DE,6,2,74,271,0,0,5.03,0,0,4.51,0,32,111,0,0,,0
2000,RB,6,1,73,237,0,0,4.66,0,0,4.44,0,34.5,118,21,0,,0
2000,QB,5,10,70,192,0,0,4.81,0,0,0,0,0,106,0,0,Georgia Tech,7
2000,RB,6,1,73,197,0,0,4.5,0,0,4.07,0,32,125,17,0,Minnesota,6
2000,FB,5,10,70,238,0,0,4.81,0,0,4.36,0,30,109,0,0,,0
2000,CB,5,9,69,186,0,0,4.34,0,0,4.01,0,39,121,16,0,Virginia,6
2000,CB,6,1,73,190,0,0,4.53,0,0,4.25,0,34.5,114,0,0,Georgia,7
2000,CB,5,10,70,190,0,0,4.5,0,0,4.25,0,37.5,119,16,0,North Carolina State,3
2000,WR,5,11,71,204,0,0,4.5,0,0,4.18,0,0,0,0,0,USC,5
2000,OG,6,2,74,312,0,0,5.4,0,0,4.63,0,29,94,20,0,,0
2000,DT,6,3,75,305,0,0,4.99,0,0,4.16,0,30,101,35,0,Boston College,1
2000,DE,6,4,76,281,0,0,5.09,0,0,4.32,0,29,108,0,0,Kansas State,2
2000,CB,5,11,71,186,0,0,4.56,0,0,4.13,0,0,0,16,0,Oklahoma State,7
2000,DE,6,3,75,254,0,0,5.1,0,0,0,0,34,119,21,0,,0
2000,QB,6,3,75,216,0,0,5.2,0,0,4.41,0,27.5,99,0,0,Stanford,6
2000,DT,6,5,77,296,0,0,5.05,0,0,4.72,0,31.5,105,19,0,Washington,6
2000,OG,6,3,75,304,0,0,5.2,0,0,0,0,0,0,19,0,,0
2000,WR,6,1,73,197,0,0,4.56,0,0,0,0,0,0,0,0,Florida,3
2000,QB,6,1,73,226,0,0,4.68,0,0,0,0,0,109,0,0,Notre Dame,7
2000,DT,6,4,76,319,0,0,5.2,0,0,0,0,0,0,28,0,,0
2000,RB,6,1,73,242,0,0,4.6,0,0,4.14,0,35.5,125,24,0,,0
2000,OG,6,3,75,320,0,0,5.62,0,0,5.22,0,25.5,94,24,0,Auburn,6
2000,RB,5,11,71,184,0,0,4.5,0,0,0,0,0,118,18,0,,0
2000,FS,6,1,73,198,0,0,4.51,0,0,4.14,0,38,123,16,0,,0
2000,OG,6,6,78,310,0,0,5.25,0,0,4.66,0,29,107,0,0,,0
2000,QB,6,3,75,226,0,0,4.95,0,0,0,0,29.5,96,0,0,,0
2000,DT,6,4,76,285,0,0,4.97,0,0,4.76,0,28,105,26,0,,0
2000,SS,6,1,73,215,0,0,4.6,0,0,4.17,0,38,121,12,0,,0
2000,DT,6,1,73,293,0,0,5.03,0,0,0,0,28.5,102,26,0,Florida State,4
2000,OG,6,4,76,345,0,0,5.56,0,0,4.99,0,28,99,35,0,Brigham Young,5
2000,OLB,6,1,73,240,0,0,4.68,0,0,0,0,0,0,29,0,Michigan,6
2000,OLB,6,2,74,247,0,0,4.95,0,0,4.39,0,32,113,17,0,,0
2000,TE,6,4,76,248,0,0,4.63,0,0,4.43,0,38.5,125,13,0,,0
2000,OG,6,4,76,330,0,0,5.46,0,0,4.76,0,31,104,25,0,Indiana (PA),3
2000,RB,6,1,73,221,0,0,4.62,0,0,4.16,0,37.5,121,29,0,,0
2000,RB,5,10,70,214,0,0,4.41,0,0,3.93,0,41.5,131,23,0,James Madison,4
2000,SS,6,1,73,200,0,0,4.55,0,0,4.31,0,36.5,120,15,0,,0
2000,QB,6,3,75,202,0,0,5.03,0,0,4.41,0,25.5,95,0,0,,0
2000,CB,5,9,69,183,0,0,4.53,0,0,3.95,0,36,116,17,0,Colorado,3
2000,FB,6,1,73,251,0,0,4.84,0,0,0,0,35,119,24,0,,0
2000,FS,6,1,73,221,0,0,4.71,0,0,4.38,0,33.5,113,8,0,Arkansas,2
2000,FS,5,11,71,188,0,0,4.65,0,0,4.2,0,0,0,0,0,,0
2000,OT,6,4,76,307,0,0,4.98,0,0,0,0,0,0,24,0,Hawaii,2
2000,OG,6,2,74,305,0,0,5.43,0,0,4.6,0,28,103,26,0,San Diego State,7
2000,WR,6,1,73,180,0,0,4.72,0,0,4.38,0,28.5,106,0,0,,0
2000,OG,6,4,76,299,0,0,5.09,0,0,0,0,0,0,21,0,,0
2000,CB,5,11,71,190,0,0,4.42,0,0,0,0,34,125,0,0,West Texas A&M,4
2000,DT,6,5,77,300,0,0,5.08,0,0,4.37,0,30,110,45,0,UTEP,6
2000,WR,6,2,74,202,0,0,4.56,2.62,1.57,4.25,7.3,35.5,125,0,0,UCF,7
2000,QB,6,1,73,202,0,0,5.02,0,0,4.24,0,27,97,0,0,,0
2000,RB,6,1,73,240,0,0,4.58,0,0,0,0,0,0,23,0,Tennessee,1
2000,DT,6,1,73,294,0,0,5,0,0,4.56,0,36,108,28,0,,0
2000,WR,6,3,75,194,0,0,4.53,0,0,0,0,35,121,0,0,Arkansas,4
2000,ILB,6,4,76,259,0,0,4.7,0,0,4.06,0,35,118,22,0,Wake Forest,3
2000,CB,5,9,69,194,0,0,4.54,0,0,4.09,0,37.5,120,0,0,Penn State,3
2000,CB,5,9,69,184,0,0,4.44,0,0,4,0,35.5,117,20,0,Texas Tech,5
2000,QB,6,2,74,227,0,0,4.58,0,0,0,0,34.5,113,0,0,Tennessee,5
2000,TE,6,6,78,271,0,0,5,0,0,0,0,29,101,0,0,,0
2000,RB,6,1,73,206,0,0,4.63,0,0,4.12,0,32,108,0,0,,0
2000,OT,6,5,77,361,0,0,5.5,0,0,0,0,0,0,24,0,Oklahoma,1
2000,OT,6,7,79,315,0,0,5.39,0,0,0,0,0,0,28,0,Wisconsin,1
2000,OT,6,4,76,328,0,0,5.31,0,0,4.71,0,26,97,23,0,Kansas State,3
2000,DT,6,4,76,289,0,0,5.09,0,0,4.61,0,27.5,102,22,0,Mississippi State,4
2000,RB,6,1,73,212,0,0,4.69,0,0,4.15,0,33,120,0,0,LSU,7
2000,OC,6,4,76,298,0,0,5.12,0,0,4.43,0,34,110,25,0,Northern Iowa,2
2000,DE,6,5,77,284,0,0,4.99,0,0,4.52,0,30.5,113,27,0,Washington State,7
2000,OG,6,3,75,295,0,0,5.39,0,0,4.78,0,26,97,18,0,Miami (FL),5
2000,ILB,6,1,73,246,0,0,4.97,0,0,4.43,0,27.5,110,24,0,,0
2000,WR,6,1,73,196,0,0,4.57,0,0,4.11,0,36,117,0,0,,0
2000,WR,6,3,75,203,0,0,4.81,0,0,4.24,0,35.5,117,0,0,,0
2000,OLB,5,11,71,223,0,0,4.6,0,0,0,0,0,0,21,0,Virginia Tech,3
2000,OG,6,3,75,320,0,0,5.45,0,0,5.06,0,24.5,94,34,0,Troy,4
2000,WR,6,2,74,201,0,0,4.52,0,0,4.09,0,37.5,129,0,0,Richmond,5
2000,RB,6,1,73,231,0,0,4.57,0,0,0,0,36,117,23,0,Louisville,4
2000,SS,5,10,70,211,0,0,4.56,0,0,0,0,0,0,24,0,Michigan State,5
2000,ILB,6,2,74,250,0,0,4.77,0,0,4.17,0,33,113,18,0,Brigham Young,1
2000,FB,6,1,73,221,0,0,4.65,0,0,4.21,0,37.5,117,23,0,Texas Tech,5
2000,WR,6,3,75,216,0,0,4.6,0,0,4.17,0,34.5,119,0,0,Jackson State,1
2000,RB,5,8,68,182,0,0,4.5,0,0,0,0,36,121,18,0,USC,5
2000,FS,6,1,73,183,0,0,4.56,0,0,4.1,0,37.5,123,0,0,Wisconsin,4
2000,OT,6,4,76,317,0,0,5.35,0,0,4.74,0,25.5,98,27,0,,0
2000,WR,5,11,71,175,0,0,4.43,0,0,4.04,0,37.5,123,0,0,Arizona,2
2000,TE,6,4,76,263,0,0,5.03,0,0,0,0,28,0,23,0,,0
2000,SS,6,1,73,208,0,0,4.63,0,0,4.21,0,35,115,17,0,Colorado State,7
2000,ILB,6,1,73,235,0,0,4.72,0,0,4.24,0,34,114,16,0,,0
2000,OC,6,3,75,277,0,0,5.06,0,0,4.72,0,27.5,94,17,0,,0
2000,QB,6,4,76,229,0,0,4.81,0,0,4.16,0,33.5,111,0,0,Marshall,1
2000,WR,6,2,74,205,0,0,4.66,0,0,4.13,0,39.5,129,0,0,Troy,6
2000,OLB,6,3,75,261,0,0,4.9,0,0,4.52,0,30.5,111,20,0,,0
2000,OLB,6,2,74,233,0,0,4.75,0,0,4.45,0,32,111,18,0,Arizona,7
2000,CB,5,10,70,197,0,0,4.57,0,0,4,0,37,126,16,0,Pittsburgh,3
2000,RB,6,1,73,225,0,0,4.5,0,0,4.4,0,37,115,23,0,Miami (OH),3
2000,QB,6,1,73,215,0,0,4.91,0,0,4.21,0,25.5,100,0,0,Louisiana Tech,7
2000,OT,6,6,78,308,0,0,5.5,0,0,5,0,25,94,22,0,,0
2000,QB,6,3,75,222,0,0,5.37,0,0,4.78,0,26.5,98,0,0,Louisville,3
2000,RB,6,1,73,216,0,0,4.48,0,0,0,0,32.5,121,0,0,Arizona State,3
2000,DE,6,4,76,283,0,0,5.13,0,0,4.68,0,30,101,18,0,Auburn,6
2000,OT,6,3,75,299,0,0,5.37,0,0,4.88,0,26.5,99,20,0,Mississippi,5
2000,OC,6,2,74,293,0,0,5.19,0,0,0,0,29.5,106,17,0,,0
2000,DT,6,4,76,312,0,0,5.09,0,0,4.72,0,29.5,94,25,0,Wake Forest,2
2000,OT,6,6,78,333,0,0,5.59,0,0,5.13,0,26,95,22,0,Michigan State,4
2000,OG,6,6,78,314,0,0,5.31,0,0,4.76,0,29.5,101,25,0,,0
2000,RB,6,1,73,232,0,0,4.68,0,0,4.31,0,37,124,19,0,,0
2000,CB,6,1,73,202,0,0,4.5,0,0,0,0,37,116,10,0,Maryland,4
2000,RB,5,8,68,199,0,0,4.6,0,0,4.3,0,32,118,12,0,,0
2000,OLB,6,3,75,241,0,0,4.75,0,0,4.38,0,32.5,111,21,0,California,7
2000,OG,6,2,74,308,0,0,5.34,0,0,0,0,25,92,24,0,Arizona,7
2000,WR,6,1,73,194,0,0,4.59,0,0,0,0,33.5,119,0,0,Michigan State,4
2000,CB,5,10,70,193,0,0,4.5,0,0,4.24,0,34,115,11,0,North Carolina State,6
2000,DT,6,2,74,316,0,0,5.13,0,0,4.6,0,28.5,102,24,0,Utah,7
2000,FB,6,4,76,253,0,0,4.81,0,0,4.3,0,37.5,114,0,0,Michigan,4
2000,CB,6,2,74,195,0,0,4.53,0,0,0,0,35,120,5,0,Oklahoma State,2
2000,OT,6,6,78,318,0,0,5.65,0,0,4.81,0,22.5,98,18,0,Mississippi State,7
2000,OLB,6,1,73,237,0,0,4.6,0,0,4.09,0,36,117,24,0,Kansas State,3
2000,ILB,6,2,74,246,0,0,4.84,0,0,4.27,0,34.5,115,20,0,Oregon,4
2000,ILB,6,1,73,247,0,0,4.87,0,0,4.26,0,30,112,24,0,Southern Miss,3
2000,FS,6,1,73,198,0,0,4.57,0,0,4.29,0,35,115,13,0,,0
2000,ILB,6,1,73,245,0,0,5.18,0,0,4.58,0,29.5,108,0,0,,0
2000,OT,6,5,77,320,0,0,5.37,0,0,4.83,0,27.5,100,24,0,Arizona State,2
2000,FB,5,11,71,220,0,0,4.65,0,0,0,0,0,0,25,0,UTEP,5
2000,FB,6,1,73,249,0,0,5,0,0,4.85,0,32.5,109,19,0,Arizona State,4
2000,WR,5,10,70,177,0,0,4.35,0,0,0,0,35,124,0,0,,0
2000,RB,5,11,71,204,0,0,4.78,0,0,4.47,0,33,113,13,0,,0
2000,WR,5,11,71,184,0,0,4.55,0,0,0,0,33.5,123,0,0,,0
2000,OC,6,5,77,302,0,0,5.2,0,0,0,0,0,0,25,0,,0
2000,TE,6,3,75,250,0,0,4.78,0,0,4.14,0,38,115,24,0,Boise State,5
2000,RB,5,8,68,204,0,0,4.6,0,0,4.14,0,35,111,13,0,Virginia Tech,7
2000,TE,6,3,75,255,0,0,4.75,0,0,0,0,0,0,31,0,Northwestern,5
2000,OG,6,4,76,318,0,0,5.37,0,0,4.84,0,27,90,22,0,Wisconsin,7
2000,OLB,6,3,75,249,0,0,4.65,0,0,0,0,34.5,115,0,0,Virginia,6
2000,WR,6,1,73,199,0,0,4.43,0,0,0,7.15,37,118,0,0,Florida,1
2000,DE,6,3,75,270,0,0,4.56,0,0,4.42,0,38.5,120,0,0,Southern Miss,6
2000,OG,6,4,76,300,0,0,5.22,0,0,0,0,29.5,100,23,0,Hampton,7
2000,OT,6,5,77,305,0,0,5.28,0,0,4.73,0,26,104,16,0,Tennessee State,4
2000,FS,6,1,73,194,0,0,4.6,0,0,4.29,0,37.5,123,15,0,Georgia Tech,2
2000,DT,6,5,77,310,0,0,5.26,0,0,4.6,0,28.5,99,19,0,Idaho,5
2000,DT,6,6,78,296,0,0,5.09,0,0,4.72,0,29,99,25,0,,0
2000,OG,6,5,77,297,0,0,5.16,0,0,4.95,0,27,96,21,0,,0
2000,ILB,6,1,73,249,0,0,4.65,0,0,4.3,0,32,109,24,0,Hawaii,3
2000,OLB,6,4,76,258,0,0,4.59,0,0,4.18,0,34,122,27,0,New Mexico,1
2000,CB,5,11,71,196,0,0,4.53,0,0,4.16,0,36.5,121,14,0,Texas State University,7
2000,OG,6,4,76,306,0,0,5.2,0,0,4.42,0,28.5,108,14,0,,0
2000,OT,6,8,80,326,0,0,5.22,0,0,4.68,0,27.5,101,29,0,Mississippi,2
2000,WR,5,7,67,171,0,0,4.55,0,0,3.84,0,32.5,106,0,0,Stanford,5
2000,DT,6,1,73,307,0,0,5.1,0,0,4.56,0,30.5,105,29,0,Nebraska,3
2000,OLB,6,3,75,252,0,0,4.67,0,0,4.49,0,35,118,0,0,Auburn,2
2000,CB,5,9,69,180,0,0,4.42,0,0,3.98,0,35.5,122,17,0,Texas A&M,2
2000,TE,6,3,75,228,0,0,4.78,0,0,4.22,0,31,110,0,0,Kentucky,5
2000,TE,6,4,76,254,0,0,4.66,0,0,4.18,0,32.5,121,0,0,Iowa,5
2000,CB,5,9,69,179,0,0,4.51,0,0,4.27,0,35,115,11,0,,0
2000,RB,6,1,73,195,0,0,4.68,0,0,4.24,0,32.5,118,0,0,,0
2000,WR,6,1,73,218,0,0,4.62,0,0,4.09,0,37.5,124,0,0,Georgia Tech,3
2000,OT,6,4,76,332,0,0,5.31,0,0,4.72,0,29,97,28,0,,0
2000,SS,5,10,70,206,0,0,4.72,0,0,4.65,0,31.5,108,15,0,,0
2000,WR,5,11,71,180,0,0,4.59,0,0,4.16,0,36,123,0,0,Marshall,6
2000,DT,6,4,76,282,0,0,4.9,0,0,4.25,0,30.5,111,0,0,Michigan,4
2000,OLB,6,2,74,245,0,0,4.56,0,0,0,0,0,0,11,0,Texas A&M-Commerce,4
2000,DT,6,3,75,290,0,0,5.21,0,0,0,0,30.5,109,23,0,Texas,6
2000,RB,5,11,71,216,0,0,4.84,0,0,4.41,0,29.5,112,15,0,,0
2000,QB,6,4,76,229,0,0,4.91,0,0,4.59,0,34,108,0,0,Texas State University,6
2000,WR,6,3,75,191,0,0,4.53,0,0,4.18,0,33,130,0,0,,0
2000,DE,6,3,75,278,0,0,4.94,0,0,4.47,0,29.5,106,27,0,UTEP,5
1999,OLB,6,5,77,244,0,0,4.85,0,0,4.36,0,34,118,17,0,Clemson,2
1999,OG,6,5,77,324,0,0,5.36,0,0,4.83,0,25.5,98,26,0,,0
1999,OC,6,3,75,318,0,0,5.53,0,0,4.59,0,30.5,100,23,0,,0
1999,OLB,6,1,73,234,0,0,4.67,0,0,4.36,0,36,117,18,0,,0
1999,RB,5,10,70,195,0,0,4.48,0,0,3.86,0,43.5,132,15,0,New Hampshire,5
1999,CB,6,1,73,184,0,0,4.28,0,0,3.79,0,37,121,0,0,Georgia,1
1999,WR,6,1,73,205,0,0,4.33,0,0,3.99,0,40,121,0,0,Auburn,3
1999,WR,6,1,73,167,0,0,4.46,0,0,4.03,0,36.5,126,0,0,Kent State,5
1999,QB,6,3,75,236,0,0,5.26,0,0,4.61,0,31,103,0,0,,0
1999,DE,6,5,77,264,0,0,5,0,0,4.52,0,34,112,24,0,Louisiana-Monroe,6
1999,RB,5,10,70,211,0,0,4.49,0,0,4.32,0,35.5,120,18,0,,0
1999,ILB,6,3,75,247,0,0,4.68,0,0,4.32,0,32,112,20,0,Maryland,5
1999,RB,6,1,73,241,0,0,4.6,0,0,4.42,0,34.5,118,18,0,,0
1999,WR,6,2,74,215,0,0,4.59,0,0,4.24,0,37,117,0,0,Northwestern,3
1999,DT,6,3,75,294,0,0,5.38,0,0,4.66,0,29,101,23,0,,0
1999,DE,6,2,74,270,0,0,4.93,0,0,0,0,26.5,0,24,0,,0
1999,QB,6,1,73,205,0,0,4.85,0,0,4.62,0,33,113,0,0,Kansas State,7
1999,OT,6,5,77,354,0,0,5.84,0,0,0,0,0,0,22,0,,0
1999,CB,5,10,70,186,0,0,4.51,0,0,4.09,0,34.5,116,0,0,North Carolina,2
1999,WR,6,1,73,215,0,0,4.47,0,0,4.09,0,37,116,0,0,Ohio State,1
1999,DE,6,3,75,255,0,0,4.85,0,0,4.38,0,31,112,0,0,Western Illinois,5
1999,DE,6,1,73,269,0,0,4.67,0,0,4.32,0,31,111,0,0,Arkansas,6
1999,RB,5,9,69,221,0,0,4.57,0,0,4.1,0,36,115,0,0,,0
1999,CB,5,10,70,185,0,0,4.49,0,0,4.35,0,33,113,0,0,,0
1999,QB,6,4,76,203,0,0,4.6,0,0,4.29,0,35.5,120,0,0,Virginia,4
1999,CB,5,9,69,169,0,0,4.34,0,0,3.86,0,36,119,0,0,,0
1999,DT,6,3,75,302,0,0,5.08,0,0,4.34,0,31,106,24,0,Clemson,7
1999,TE,6,4,76,272,0,0,4.78,0,0,4.44,0,31.5,110,0,0,,0
1999,TE,6,5,77,278,0,0,4.94,0,0,4.5,0,34,113,20,0,,0
1999,WR,6,1,73,184,0,0,4.56,0,0,0,0,40.5,110,0,0,North Carolina,4
1999,OG,6,2,74,311,0,0,5.58,0,0,5.02,0,26,98,22,0,,0
1999,CB,5,10,70,183,0,0,4.5,0,0,4.06,0,35.5,115,0,0,Alabama,1
1999,DE,6,4,76,273,0,0,4.85,0,0,4.57,0,34.5,111,16,0,Florida State,2
1999,FB,6,1,73,235,0,0,4.63,0,0,0,0,38.5,128,18,0,Tennessee,3
1999,OG,6,4,76,309,0,0,5.32,0,0,4.53,0,26,98,26,0,Boston College,3
1999,OG,6,4,76,308,0,0,5.01,0,0,4.43,0,31.5,111,24,0,,0
1999,DE,6,2,74,264,0,0,4.84,0,0,4.38,0,35,111,24,0,,0
1999,WR,5,11,71,166,0,0,4.53,0,0,4.16,0,34,113,0,0,,0
1999,OC,6,4,76,288,0,0,4.86,0,0,4.23,0,33,114,23,0,,0
1999,TE,6,5,77,263,0,0,4.85,0,0,4.07,0,36,121,25,0,Texas A&M,3
1999,FS,6,1,73,192,0,0,4.58,0,0,4.15,0,40,126,12,0,Utah State,4
1999,OG,6,6,78,312,0,0,5.29,0,0,0,0,26.5,103,0,0,Colorado State,3
1999,WR,6,3,75,211,0,0,4.6,0,0,0,0,36,115,0,0,,0
1999,DT,6,4,76,294,0,0,4.91,0,0,0,0,0,0,21,0,,0
1999,WR,6,1,73,212,0,0,4.53,0,0,4.16,0,33,112,0,0,Colorado,5
1999,ILB,6,3,75,248,0,0,4.63,0,0,4.37,0,34,116,16,0,USC,1
1999,TE,6,3,75,255,0,0,4.86,0,0,4.35,0,31,113,12,0,Wake Forest,6
1999,RB,5,11,71,200,0,0,4.56,0,0,4.16,0,38.5,117,17,0,Boston College,2
1999,SS,6,1,73,210,0,0,4.55,0,0,3.88,0,36,119,20,0,Texas A&M,3
1999,OG,6,7,79,312,0,0,5.35,0,0,4.54,0,30,101,21,0,Washington,7
1999,DE,6,4,76,297,0,0,5.12,0,0,4.55,0,33,112,19,0,Georgia,4
1999,FS,6,3,75,207,0,0,4.57,0,0,4.2,0,34,121,17,0,,0
1999,DE,6,3,75,264,0,0,5,0,0,4.52,0,33.5,108,29,0,,0
1999,DE,6,2,74,262,0,0,4.94,0,0,4.57,0,32.5,111,0,0,,0
1999,TE,6,2,74,281,0,0,4.83,0,0,4.41,0,32.5,108,20,0,,0
1999,RB,5,9,69,209,0,0,4.51,0,0,0,0,33,117,17,0,McNeese State,5
1999,OG,6,4,76,282,0,0,5.03,0,0,0,0,24,100,20,0,,0
1999,DE,6,3,75,256,0,0,4.92,0,0,4.19,0,36.5,119,0,0,Purdue,4
1999,OT,6,8,80,319,0,0,5.55,0,0,4.84,0,23.5,101,17,0,,0
1999,WR,5,8,68,173,0,0,4.5,0,0,4.04,0,36,120,0,0,,0
1999,QB,6,1,73,207,0,0,4.8,0,0,4.32,0,33.5,112,0,0,,0
1999,FS,5,11,71,197,0,0,4.77,0,0,4.3,0,36,122,13,0,USC,6
1999,WR,6,2,74,201,0,0,4.5,0,0,4.28,0,36,117,0,0,,0
1999,OG,6,2,74,313,0,0,5.41,0,0,4.77,0,29,100,21,0,,0
1999,QB,6,4,76,225,0,0,5.08,0,0,4.34,0,31,0,0,0,Kentucky,1
1999,QB,6,2,74,219,0,0,4.67,0,0,4.42,0,34,109,0,0,Miami (FL),7
1999,CB,5,10,70,178,0,0,4.52,0,0,4.2,0,37.5,113,14,0,Colorado State,5
1999,QB,6,4,76,255,0,0,4.52,0,0,4.13,0,39,122,0,0,UCF,1
1999,CB,5,8,68,186,0,0,4.48,0,0,4.14,0,34.5,125,21,0,,0
1999,OT,6,5,77,317,0,0,5.35,0,0,4.69,0,25.5,98,20,0,,0
1999,QB,6,2,74,203,0,0,4.85,0,0,4.37,0,32.5,114,0,0,UC Davis,5
